play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,play_session_channel_code,english_description_x,french_description_x,play_session_status_code,english_description_y,french_description_y
1213,42,2024-08-21T14:24:44.074-06:00,2024-08-21T17:55:44.074-06:00,BROWSER,COMPLETED,2202,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1214,457,2024-01-26T03:50:03.583-06:00,2024-01-26T06:43:03.583-06:00,BROWSER,TIMEOUT,230,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1215,329,2024-12-30T13:08:53.139-06:00,2024-12-30T16:46:53.139-06:00,MOBILE,TIMEOUT,1171,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1216,360,2024-12-30T21:43:39.759-06:00,2024-12-30T23:35:39.759-06:00,BROWSER,TIMEOUT,2502,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1217,171,2024-08-02T02:43:34.690-06:00,2024-08-02T11:52:34.690-06:00,BROWSER,ABORTED,1948,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1218,304,2024-02-02T07:54:46.406-06:00,2024-02-02T16:23:46.406-06:00,BROWSER,ABORTED,3283,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1219,195,2024-12-25T20:35:20.677-06:00,2024-12-26T06:02:20.677-06:00,MOBILE,COMPLETED,1409,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1220,85,2024-11-03T02:41:44.231-06:00,2024-11-03T03:27:44.231-06:00,BROWSER,TIMEOUT,3950,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1221,354,2024-12-21T13:33:44.520-06:00,2024-12-21T14:42:44.520-06:00,BROWSER,ABORTED,118,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1222,294,2024-12-27T02:07:11.262-06:00,2024-12-27T04:09:11.262-06:00,MOBILE,ABORTED,1195,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1223,470,2024-12-28T05:31:34.382-06:00,2024-12-28T12:59:34.382-06:00,MOBILE,ABORTED,1671,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1224,297,2024-11-02T18:31:08.078-06:00,2024-11-03T01:49:08.078-06:00,BROWSER,TIMEOUT,2672,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1225,21,2024-11-26T08:59:44.549-06:00,2024-11-26T12:23:44.549-06:00,MOBILE,ABORTED,1832,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1226,380,2024-12-23T20:38:24.605-06:00,2024-12-23T22:56:24.605-06:00,MOBILE,TIMEOUT,1920,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1227,166,2024-12-12T18:58:54.497-06:00,2024-12-13T04:01:54.497-06:00,BROWSER,COMPLETED,2047,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1228,184,2024-12-30T00:32:09.888-06:00,2024-12-30T07:28:09.888-06:00,BROWSER,TIMEOUT,3435,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1230,451,2024-06-14T11:04:22.962-06:00,2024-06-14T18:17:22.962-06:00,MOBILE,COMPLETED,557,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1231,100,2024-12-28T12:29:35.305-06:00,2024-12-28T19:11:35.305-06:00,BROWSER,COMPLETED,2399,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1232,349,2024-12-14T03:07:34.741-06:00,2024-12-14T12:35:34.741-06:00,BROWSER,COMPLETED,3000,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1233,11,2024-11-21T17:24:18.888-06:00,2024-11-21T22:29:18.888-06:00,MOBILE,COMPLETED,2291,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1234,67,2024-11-05T12:20:23.291-06:00,2024-11-05T20:14:23.291-06:00,BROWSER,COMPLETED,4308,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1235,159,2024-12-29T14:23:18.966-06:00,2024-12-29T21:47:18.966-06:00,MOBILE,ABORTED,238,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1236,141,2024-12-27T03:51:36.668-06:00,2024-12-27T07:51:36.668-06:00,MOBILE,COMPLETED,3426,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1237,408,2024-12-29T19:08:18.448-06:00,2024-12-30T00:42:18.448-06:00,BROWSER,TIMEOUT,1384,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1238,320,2024-10-10T06:07:53.103-06:00,2024-10-10T07:13:53.103-06:00,MOBILE,COMPLETED,3929,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1239,133,2024-07-05T18:47:11.790-06:00,2024-07-06T02:14:11.790-06:00,BROWSER,COMPLETED,3487,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1240,306,2024-12-13T13:11:11.091-06:00,2024-12-13T19:58:11.091-06:00,MOBILE,COMPLETED,1033,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1242,357,2024-12-06T22:38:37.078-06:00,2024-12-07T04:46:37.078-06:00,MOBILE,TIMEOUT,3534,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1243,197,2024-08-02T12:45:05.356-06:00,2024-08-02T20:00:05.356-06:00,BROWSER,TIMEOUT,4504,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1244,281,2024-12-30T16:23:41.676-06:00,2024-12-30T20:49:41.676-06:00,MOBILE,TIMEOUT,4854,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1246,160,2024-03-31T08:45:53.781-06:00,2024-03-31T10:32:53.781-06:00,MOBILE,TIMEOUT,2017,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1247,327,2024-11-26T21:03:46.607-06:00,2024-11-26T21:39:46.607-06:00,BROWSER,COMPLETED,1471,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1248,414,2024-01-04T15:49:17.977-06:00,2024-01-05T00:00:17.977-06:00,MOBILE,TIMEOUT,1001,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1249,492,2024-08-28T18:17:46.799-06:00,2024-08-29T01:17:46.799-06:00,MOBILE,TIMEOUT,1332,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1251,175,2024-12-24T23:15:13.004-06:00,2024-12-25T06:06:13.004-06:00,BROWSER,COMPLETED,4296,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1252,186,2024-12-29T19:41:12.892-06:00,2024-12-30T01:33:12.892-06:00,BROWSER,TIMEOUT,1025,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1253,466,2024-12-04T08:10:07.972-06:00,2024-12-04T13:45:07.972-06:00,MOBILE,TIMEOUT,1584,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1254,100,2024-12-30T04:38:48.708-06:00,2024-12-30T14:36:48.708-06:00,BROWSER,TIMEOUT,3097,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1255,345,2024-10-07T03:55:55.802-06:00,2024-10-07T12:58:55.802-06:00,BROWSER,COMPLETED,1555,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1256,308,2024-12-27T00:11:09.101-06:00,2024-12-27T05:45:09.101-06:00,BROWSER,ABORTED,4124,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1257,125,2024-12-29T05:10:04.711-06:00,2024-12-29T07:57:04.711-06:00,MOBILE,ABORTED,1645,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1258,40,2024-11-07T15:18:31.095-06:00,2024-11-07T20:47:31.095-06:00,BROWSER,TIMEOUT,2072,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1259,246,2024-12-29T10:43:14.512-06:00,2024-12-29T18:56:14.512-06:00,MOBILE,COMPLETED,916,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1260,463,2024-12-29T17:12:48.957-06:00,2024-12-29T18:39:48.957-06:00,BROWSER,TIMEOUT,3881,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1261,173,2024-12-29T12:32:47.719-06:00,2024-12-29T22:29:47.719-06:00,BROWSER,TIMEOUT,4964,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1262,415,2024-08-26T09:25:00.771-06:00,2024-08-26T10:52:00.771-06:00,MOBILE,ABORTED,4587,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1263,398,2024-12-30T23:03:18.405-06:00,2024-12-30T23:15:18.405-06:00,BROWSER,ABORTED,3606,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1264,58,2024-12-26T08:50:47.963-06:00,2024-12-26T15:30:47.963-06:00,MOBILE,TIMEOUT,580,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1265,447,2024-11-16T21:27:06.922-06:00,2024-11-16T22:36:06.922-06:00,BROWSER,ABORTED,429,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1266,341,2024-12-30T17:15:09.797-06:00,2024-12-30T18:08:09.797-06:00,BROWSER,TIMEOUT,4556,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1267,51,2024-11-16T22:42:44.830-06:00,2024-11-17T07:05:44.830-06:00,MOBILE,ABORTED,4950,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1268,33,2024-12-19T11:43:33.588-06:00,2024-12-19T20:23:33.588-06:00,MOBILE,TIMEOUT,4061,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1269,450,2024-12-13T22:42:18.901-06:00,2024-12-14T06:41:18.901-06:00,MOBILE,COMPLETED,2681,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1270,354,2024-12-22T01:07:53.803-06:00,2024-12-22T08:45:53.803-06:00,BROWSER,COMPLETED,4579,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1271,271,2024-10-18T15:09:11.436-06:00,2024-10-19T00:59:11.436-06:00,BROWSER,TIMEOUT,4044,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1272,216,2024-12-16T09:10:28.168-06:00,2024-12-16T10:51:28.168-06:00,MOBILE,TIMEOUT,2303,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1273,230,2024-06-28T22:48:08.919-06:00,2024-06-29T07:01:08.919-06:00,BROWSER,COMPLETED,2248,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1274,198,2024-11-03T15:16:09.451-06:00,2024-11-03T20:59:09.451-06:00,MOBILE,COMPLETED,4685,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1275,97,2024-12-26T14:24:46.395-06:00,2024-12-26T15:05:46.395-06:00,BROWSER,COMPLETED,2135,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1276,47,2024-06-29T17:41:28.239-06:00,2024-06-30T01:41:28.239-06:00,BROWSER,ABORTED,237,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1277,472,2024-10-24T04:36:43.080-06:00,2024-10-24T07:48:43.080-06:00,BROWSER,COMPLETED,3122,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1278,434,2024-12-23T09:22:24.179-06:00,2024-12-23T15:54:24.179-06:00,BROWSER,ABORTED,4116,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1279,108,2024-06-11T16:04:11.571-06:00,2024-06-11T19:30:11.571-06:00,BROWSER,COMPLETED,3856,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1280,442,2024-12-07T22:48:23.454-06:00,2024-12-08T04:46:23.454-06:00,BROWSER,TIMEOUT,1629,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1281,486,2024-08-25T21:16:12.910-06:00,2024-08-26T00:55:12.910-06:00,BROWSER,ABORTED,4470,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1282,147,2024-12-06T15:11:07.565-06:00,2024-12-06T17:20:07.565-06:00,BROWSER,TIMEOUT,2157,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1284,443,2024-12-30T18:24:20.411-06:00,2024-12-30T19:51:20.411-06:00,MOBILE,TIMEOUT,2203,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1285,396,2024-12-21T08:03:31.659-06:00,2024-12-21T16:04:31.659-06:00,BROWSER,TIMEOUT,4974,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1286,205,2024-12-03T06:45:14.939-06:00,2024-12-03T09:16:14.939-06:00,BROWSER,ABORTED,557,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1287,53,2024-10-29T22:32:23.607-06:00,2024-10-30T05:49:23.607-06:00,BROWSER,TIMEOUT,4180,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1289,47,2024-09-08T06:11:23.133-06:00,2024-09-08T07:54:23.133-06:00,MOBILE,TIMEOUT,2980,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1290,12,2024-12-09T13:42:02.268-06:00,2024-12-09T22:53:02.268-06:00,MOBILE,ABORTED,910,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1292,387,2024-12-28T09:43:11.953-06:00,2024-12-28T18:24:11.953-06:00,MOBILE,ABORTED,1388,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1293,338,2024-07-10T23:35:30.430-06:00,2024-07-11T03:46:30.430-06:00,MOBILE,COMPLETED,782,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1294,497,2024-12-16T20:50:15.195-06:00,2024-12-17T04:09:15.195-06:00,MOBILE,ABORTED,409,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1295,212,2024-02-18T08:08:31.225-06:00,2024-02-18T13:58:31.225-06:00,MOBILE,TIMEOUT,3362,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1296,351,2024-11-22T14:52:20.665-06:00,2024-11-22T16:35:20.665-06:00,MOBILE,TIMEOUT,3080,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1297,160,2024-10-03T04:21:08.083-06:00,2024-10-03T07:31:08.083-06:00,BROWSER,TIMEOUT,594,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1298,386,2024-10-08T22:03:21.550-06:00,2024-10-09T04:54:21.550-06:00,MOBILE,ABORTED,3532,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1299,337,2024-12-28T20:43:27.522-06:00,2024-12-29T06:37:27.522-06:00,BROWSER,TIMEOUT,4254,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1300,196,2024-12-24T22:49:06.551-06:00,2024-12-24T22:58:06.551-06:00,BROWSER,COMPLETED,2544,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1301,250,2024-11-29T19:15:09.147-06:00,2024-11-29T23:58:09.147-06:00,BROWSER,COMPLETED,3454,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1302,96,2024-05-23T20:07:48.520-06:00,2024-05-23T20:37:48.520-06:00,BROWSER,COMPLETED,3501,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1303,149,2024-12-27T18:14:26.594-06:00,2024-12-28T03:23:26.594-06:00,BROWSER,ABORTED,1733,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1304,43,2024-12-18T01:26:56.173-06:00,2024-12-18T07:56:56.173-06:00,MOBILE,ABORTED,3610,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1305,90,2024-11-10T21:17:26.361-06:00,2024-11-11T03:37:26.361-06:00,BROWSER,ABORTED,1930,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1306,452,2024-12-28T20:14:05.587-06:00,2024-12-29T01:53:05.587-06:00,MOBILE,ABORTED,2476,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1308,422,2024-12-17T06:15:21.408-06:00,2024-12-17T14:30:21.408-06:00,BROWSER,COMPLETED,3759,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1309,61,2024-12-02T02:53:27.929-06:00,2024-12-02T11:28:27.929-06:00,MOBILE,COMPLETED,663,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1310,146,2024-09-03T19:11:58.457-06:00,2024-09-04T04:21:58.457-06:00,BROWSER,COMPLETED,1736,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1311,262,2024-12-26T14:47:47.380-06:00,2024-12-26T15:36:47.380-06:00,MOBILE,ABORTED,4292,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1312,8,2024-11-20T12:01:53.033-06:00,2024-11-20T17:32:53.033-06:00,MOBILE,ABORTED,1541,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1313,429,2024-10-31T12:40:03.340-06:00,2024-10-31T18:17:03.340-06:00,MOBILE,ABORTED,3383,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1314,385,2024-12-04T23:23:39.098-06:00,2024-12-05T00:52:39.098-06:00,BROWSER,ABORTED,2631,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1315,293,2024-12-30T13:35:22.879-06:00,2024-12-30T19:54:22.879-06:00,BROWSER,TIMEOUT,877,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1316,326,2024-12-18T17:59:31.996-06:00,2024-12-18T19:35:31.996-06:00,BROWSER,COMPLETED,2761,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1317,39,2024-08-11T20:58:38.159-06:00,2024-08-12T04:30:38.159-06:00,BROWSER,TIMEOUT,371,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1318,481,2024-12-01T14:59:15.258-06:00,2024-12-01T16:13:15.258-06:00,MOBILE,COMPLETED,4279,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1319,297,2024-12-11T21:24:55.649-06:00,2024-12-12T04:39:55.649-06:00,MOBILE,COMPLETED,116,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1320,110,2024-12-28T01:49:33.218-06:00,2024-12-28T04:01:33.218-06:00,BROWSER,TIMEOUT,3316,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1321,211,2024-12-29T14:45:38.414-06:00,2024-12-30T00:28:38.414-06:00,BROWSER,ABORTED,2840,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1322,235,2024-04-25T20:24:15.280-06:00,2024-04-26T00:31:15.280-06:00,BROWSER,ABORTED,4658,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1323,71,2024-12-29T02:25:08.574-06:00,2024-12-29T07:34:08.574-06:00,BROWSER,COMPLETED,4603,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1324,463,2024-12-30T14:05:03.513-06:00,2024-12-30T19:33:03.513-06:00,MOBILE,ABORTED,929,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1325,4,2024-08-26T19:52:11.068-06:00,2024-08-26T22:27:11.068-06:00,MOBILE,ABORTED,2164,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1326,373,2024-01-01T10:31:55.209-06:00,2024-01-01T18:49:55.209-06:00,BROWSER,ABORTED,2832,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1327,232,2024-12-18T00:21:41.127-06:00,2024-12-18T04:22:41.127-06:00,MOBILE,ABORTED,3887,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1328,434,2024-12-27T06:41:08.274-06:00,2024-12-27T11:40:08.274-06:00,BROWSER,COMPLETED,897,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1329,453,2024-07-14T02:53:44.120-06:00,2024-07-14T07:37:44.120-06:00,MOBILE,ABORTED,1076,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1330,441,2024-09-17T17:57:23.587-06:00,2024-09-17T19:32:23.587-06:00,MOBILE,TIMEOUT,2476,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1331,195,2024-12-30T08:53:56.010-06:00,2024-12-30T18:22:56.010-06:00,BROWSER,COMPLETED,452,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1332,339,2024-12-30T14:16:23.549-06:00,2024-12-30T14:34:23.549-06:00,BROWSER,TIMEOUT,3270,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1333,402,2024-12-26T02:09:26.578-06:00,2024-12-26T04:16:26.578-06:00,MOBILE,TIMEOUT,226,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
